hour_sync,DeviceId,AtmPressure,CurrentHumidity,CurrentTemperature,Latitude,Longitude,RainfallHourly,WindDirection,WindSpeed,time,temperature_2m,relative_humidity_2m,surface_pressure,hour,month,temp_bias
2025-09-07 00:00:00,1.0,,100.0,26.254545454545454,30.969267,76.473351,0.0,117.86363636363636,0.42,2025-09-07 00:00:00,24.0,96,975.5,0,9,2.254545454545454
2025-09-07 01:00:00,1.0,,100.0,26.166666666666668,30.969267,76.473351,0.0,126.22500000000001,0.5358333333333333,2025-09-07 01:00:00,25.4,95,975.7,1,9,0.7666666666666693
2025-09-07 02:00:00,1.0,,100.0,25.775000000000002,30.969267,76.473351,0.0,87.60833333333333,0.515,2025-09-07 02:00:00,26.4,90,975.9,2,9,-0.6249999999999964
2025-09-07 03:00:00,1.0,,100.0,25.675,30.969267,76.473351,0.0,120.01666666666667,0.5808333333333333,2025-09-07 03:00:00,27.9,82,976.5,3,9,-2.224999999999998
2025-09-07 04:00:00,1.0,,100.0,25.633333333333336,30.969267,76.473351,0.0,102.94166666666666,0.8649999999999999,2025-09-07 04:00:00,29.5,75,976.8,4,9,-3.8666666666666636
2025-09-07 05:00:00,1.0,,100.0,25.5,30.969267,76.473351,0.0,108.14999999999999,0.8791666666666668,2025-09-07 05:00:00,30.6,69,977.2,5,9,-5.100000000000001
2025-09-07 06:00:00,1.0,,100.0,25.416666666666668,30.969267,76.473351,0.0,95.375,1.1833333333333333,2025-09-07 06:00:00,31.2,67,976.9,6,9,-5.783333333333331
2025-09-07 07:00:00,1.0,,98.65833333333335,26.508333333333336,30.969267,76.473351,0.0,120.925,0.91,2025-09-07 07:00:00,31.4,69,976.1,7,9,-4.891666666666662
2025-09-07 08:00:00,1.0,,91.91666666666667,28.708333333333332,30.969267,76.473351,0.0,102.53333333333335,0.8808333333333334,2025-09-07 08:00:00,31.5,70,975.3,8,9,-2.791666666666668
2025-09-07 09:00:00,1.0,,81.51666666666667,31.733333333333334,30.969267,76.473351,0.0,113.63333333333333,1.1675,2025-09-07 09:00:00,31.6,71,974.1,9,9,0.13333333333333286
2025-09-07 10:00:00,1.0,,77.25,32.791666666666664,30.969267,76.473351,0.0,111.2,1.6458333333333333,2025-09-07 10:00:00,30.2,75,973.3,10,9,2.591666666666665
2025-09-07 11:00:00,1.0,,78.18333333333334,33.11666666666667,30.969267,76.473351,0.0,177.57500000000002,1.4016666666666666,2025-09-07 11:00:00,29.0,79,972.9,11,9,4.116666666666667
2025-09-07 12:00:00,1.0,,76.47500000000001,32.96666666666667,30.969267,76.473351,0.0,142.15,1.6216666666666668,2025-09-07 12:00:00,28.5,83,972.7,12,9,4.466666666666669
2025-09-07 13:00:00,1.0,,79.73333333333333,30.933333333333334,30.969267,76.473351,0.0,86.58333333333333,1.2608333333333335,2025-09-07 13:00:00,28.2,86,973.8,13,9,2.7333333333333343
2025-09-07 14:00:00,1.0,,90.50833333333334,28.683333333333334,30.969267,76.473351,0.5,251.79999999999998,1.2333333333333334,2025-09-07 14:00:00,27.5,88,974.5,14,9,1.1833333333333336
2025-09-07 15:00:00,1.0,,99.31666666666666,26.233333333333334,30.969267,76.473351,1.3333333333333333,188.45000000000002,0.7641666666666667,2025-09-07 15:00:00,27.2,88,975.0,15,9,-0.966666666666665
2025-09-07 16:00:00,1.0,,88.50833333333334,29.974999999999998,30.969267,76.473351,0.08333333333333333,90.88333333333334,0.45166666666666666,2025-09-07 16:00:00,26.7,91,975.6,16,9,3.2749999999999986
2025-09-07 17:00:00,1.0,,86.95,31.016666666666666,30.969267,76.473351,0.0,134.71666666666667,0.37333333333333335,2025-09-07 17:00:00,26.5,89,976.0,17,9,4.516666666666666
2025-09-07 18:00:00,1.0,,96.925,28.71666666666667,30.969267,76.473351,0.0,86.29166666666667,0.3475,2025-09-07 18:00:00,26.1,89,976.0,18,9,2.616666666666667
2025-09-07 19:00:00,1.0,,99.94166666666666,27.541666666666668,30.969267,76.473351,0.0,139.96666666666667,0.28833333333333333,2025-09-07 19:00:00,25.6,91,975.6,19,9,1.9416666666666664
